0.78883,0.12652,1.0408,0.042401,0.10191,0.99192,0.027247,0.52344,0.72875
0.87893,0.059185,2.4412,0.043715,0.088684,2.1585,0.022466,0.46088,0.70787
0.77532,0.13135,1.9185,0.016071,0.12142,2.3804,0.041256,0.62887,0.62157
0.53534,0.10399,1.1142,0.036181,0.047865,1.2897,0.019116,0.29857,0.66173
0.7169,0.073539,2.4074,0.016033,0.084487,1.4634,0.044293,0.6476,0.34344
0.59386,0.085103,1.9029,0.036281,0.11292,1.2882,0.04129,0.57755,0.33131
0.3714,0.089853,2.4232,0.025212,0.097674,1.2015,0.043794,0.37755,0.50298
0.71945,0.12518,2.4224,0.031416,0.057476,1.0778,0.026513,0.67036,0.37714
0.78857,0.066917,2.3726,0.0255,0.062694,1.2468,0.039062,0.48664,0.42583
0.7985,0.097674,1.7425,0.042516,0.070726,2.087,0.043881,0.44022,0.53391
0.34551,0.049856,1.7111,0.038375,0.12906,1.0456,0.037409,0.4847,0.25595
0.50227,0.059596,2.1485,0.024336,0.092568,1.105,0.038569,0.38149,0.57704
0.71353,0.11233,1.5779,0.017515,0.065608,2.3461,0.022833,0.66291,0.51917
0.89768,0.052036,1.5648,0.0182,0.13157,0.83769,0.044622,0.65865,0.68435
0.35066,0.08098,1.2614,0.039002,0.083827,2.3417,0.023865,0.3819,0.32277
0.38164,0.12324,1.7923,0.031496,0.058046,2.246,0.039272,0.42548,0.50662
0.54108,0.051837,1.2283,0.0187,0.061552,1.2283,0.032104,0.27483,0.70136
0.86687,0.089178,1.6422,0.025132,0.126,1.4429,0.021392,0.64013,0.44487
0.44501,0.081352,0.99011,0.018959,0.12978,2.4172,0.037632,0.27989,0.36739
0.5119,0.11891,0.85557,0.016291,0.060209,1.9075,0.04311,0.57387,0.47546
0.62821,0.071669,2.0662,0.020669,0.10681,1.1346,0.030397,0.56281,0.64011
0.34868,0.12864,2.1177,0.029604,0.084227,1.5717,0.028222,0.50425,0.50539
0.79058,0.11653,1.8996,0.026358,0.11804,1.7145,0.029775,0.7195,0.68797
0.63009,0.10102,1.8045,0.021232,0.072112,1.6117,0.025567,0.67215,0.34738
0.43555,0.060364,1.2079,0.028071,0.072999,2.3628,0.032557,0.34241,0.70244
0.88785,0.084498,1.0145,0.022742,0.081785,1.8175,0.026677,0.55142,0.60561
0.43305,0.055568,1.3225,0.024563,0.083175,1.673,0.020493,0.38124,0.65051
0.31753,0.1286,2.0423,0.029658,0.097067,1.2239,0.03356,0.73154,0.5234
0.61268,0.065843,1.6416,0.033722,0.10612,1.4866,0.03036,0.74399,0.26887
0.8311,0.1272,2.1517,0.017961,0.068568,1.3867,0.04129,0.31828,0.61061
0.36406,0.10384,1.6503,0.038372,0.10935,2.3302,0.048682,0.41708,0.59937
0.41869,0.047749,2.0652,0.030001,0.088193,2.3318,0.038845,0.55883,0.67972
0.78329,0.096905,1.1337,0.022198,0.12479,0.8776,0.034647,0.33396,0.73934
0.72762,0.090042,1.612,0.016789,0.10638,0.90044,0.020001,0.51082,0.29837
0.79089,0.11858,2.0292,0.019496,0.10436,1.6909,0.051554,0.5745,0.65017
0.57228,0.083915,2.2,0.017504,0.056985,1.1178,0.031183,0.66569,0.65168
0.33628,0.080933,1.7046,0.027504,0.10412,1.8724,0.027719,0.46583,0.25774
0.89044,0.060045,1.0063,0.026172,0.062831,1.6429,0.029382,0.72582,0.71017
0.33161,0.11141,1.2767,0.027685,0.094308,2.3949,0.032121,0.74153,0.40073
0.72066,0.10497,1.7249,0.035943,0.10499,1.1257,0.021981,0.74954,0.33556
0.31956,0.095508,2.2939,0.035075,0.062139,1.4424,0.033625,0.74082,0.3282
0.81331,0.10303,1.4546,0.020728,0.083543,1.6302,0.021721,0.54475,0.36309
0.53077,0.097469,1.248,0.023713,0.10054,1.2704,0.046353,0.74133,0.61512
0.50633,0.097566,1.0089,0.042189,0.12417,2.1875,0.026625,0.54718,0.26126
0.55516,0.073145,1.0981,0.020363,0.08306,0.98642,0.038448,0.48546,0.59797
0.71993,0.10247,0.88578,0.017064,0.073764,1.7112,0.040406,0.45381,0.65999
0.73102,0.13218,1.712,0.024754,0.054507,1.8442,0.044758,0.46173,0.29541
0.45988,0.058829,1.2965,0.028203,0.092443,1.5893,0.048138,0.50903,0.72181
0.68263,0.13119,1.2296,0.035284,0.071016,1.9452,0.04183,0.284,0.3774
0.43442,0.1051,2.2317,0.025334,0.11525,1.9511,0.017735,0.55109,0.44339
0.84959,0.045104,1.5977,0.02773,0.086482,2.1085,0.028787,0.64237,0.48568
0.32146,0.060829,2.0281,0.029205,0.058745,1.3963,0.038759,0.34587,0.61921
0.44571,0.12757,1.2766,0.037965,0.06198,1.3072,0.020689,0.5381,0.59168
0.62796,0.083316,1.8998,0.034429,0.10611,1.8854,0.050581,0.35447,0.60464
0.44174,0.055746,1.8381,0.028504,0.086285,1.9288,0.04446,0.42511,0.581
0.5497,0.12077,2.2126,0.022693,0.10021,1.7965,0.036426,0.68497,0.38239
0.49084,0.055729,2.3901,0.034367,0.088152,1.8913,0.036565,0.57366,0.52194
0.73263,0.092025,2.4795,0.02156,0.054522,1.0121,0.019726,0.45229,0.47419
0.51949,0.11372,1.8723,0.038159,0.12896,2.4447,0.024221,0.31944,0.59813
0.35629,0.092286,1.7104,0.040834,0.088637,1.4831,0.041,0.62063,0.51003
0.50863,0.0585,1.8029,0.022864,0.049001,2.0832,0.025997,0.4712,0.5939
0.51554,0.11127,1.4852,0.035502,0.10836,1.5642,0.018185,0.41543,0.46215
0.46216,0.062735,2.1941,0.027898,0.1249,1.4794,0.044419,0.4484,0.65426
0.75305,0.078966,1.1886,0.038712,0.13044,1.3738,0.040994,0.46932,0.66675
0.76131,0.060053,2.2609,0.044696,0.091298,2.2979,0.038081,0.32738,0.34993
0.54417,0.11238,2.2005,0.038699,0.073667,1.7165,0.020648,0.30585,0.31815
0.70719,0.089566,1.1449,0.02985,0.058285,0.92126,0.047275,0.53028,0.7148
0.718,0.097451,2.1836,0.04137,0.134,0.83087,0.04779,0.55628,0.74498
0.61661,0.088157,2.1602,0.021835,0.089828,2.3254,0.037613,0.67259,0.61932
0.65159,0.067206,1.9363,0.017504,0.10134,1.9272,0.043041,0.69538,0.74115
0.76142,0.09733,2.371,0.032403,0.046528,1.0306,0.047695,0.49215,0.67243
0.42564,0.094706,1.8756,0.01596,0.10032,1.4316,0.019234,0.49478,0.34626
0.37385,0.063494,1.0732,0.020672,0.048839,1.8844,0.027365,0.5193,0.59758
0.59947,0.093222,1.569,0.018718,0.089132,2.246,0.048087,0.38515,0.35423
0.63899,0.10263,1.5223,0.021179,0.13031,0.96624,0.0212,0.32102,0.33323
0.67258,0.096634,0.91645,0.042936,0.11058,2.0548,0.019719,0.68022,0.7172
0.89064,0.1223,2.134,0.030401,0.060984,1.4917,0.022188,0.26544,0.71957
0.48078,0.071598,1.3827,0.029012,0.10334,0.87188,0.046977,0.52952,0.67705
0.50873,0.085142,0.92004,0.020313,0.10465,1.3792,0.048947,0.30908,0.74421
0.62399,0.10862,2.4892,0.023635,0.082307,1.6016,0.044238,0.6591,0.30011
0.40687,0.077367,0.92413,0.030657,0.075226,1.1216,0.024813,0.70258,0.5877
0.58108,0.12709,1.0027,0.037366,0.11126,1.7627,0.023947,0.54861,0.39997
0.38047,0.064134,2.3156,0.017144,0.066824,0.91923,0.03296,0.25664,0.6986
0.41799,0.053403,1.3402,0.028682,0.05415,2.4823,0.029123,0.39867,0.28102
0.47895,0.049172,1.669,0.037843,0.1018,0.97922,0.02033,0.63862,0.70257
0.62026,0.054824,2.2008,0.025143,0.071458,2.0689,0.017862,0.27422,0.58396
0.66208,0.092349,2.0413,0.036218,0.11532,1.308,0.041739,0.52833,0.44826
0.33695,0.11522,1.3904,0.033236,0.11171,1.004,0.021976,0.52477,0.49261
0.83429,0.11691,2.049,0.01654,0.05156,0.97696,0.045442,0.7215,0.59186
0.37925,0.11005,1.0132,0.018525,0.10266,1.3758,0.040383,0.62457,0.54159
0.74402,0.066134,2.05,0.044118,0.12302,0.97315,0.030325,0.4346,0.59251
0.65876,0.11604,1.4403,0.021181,0.0528,2.1114,0.024699,0.44414,0.52589
0.43737,0.10277,1.6342,0.019555,0.11537,0.99701,0.027792,0.36869,0.51544
0.3549,0.081478,1.004,0.018369,0.1156,1.314,0.038624,0.73221,0.46624
0.71685,0.11323,1.5482,0.034665,0.054878,2.38,0.024061,0.38309,0.64892
0.59256,0.11421,1.4874,0.023188,0.048351,1.9477,0.032535,0.47587,0.55493
0.33564,0.073423,2.1127,0.035893,0.05628,1.0461,0.020732,0.25391,0.46155
0.69334,0.11006,1.7118,0.018265,0.10186,1.04,0.022201,0.2993,0.32101
0.40095,0.062662,1.357,0.024493,0.064581,1.2467,0.048752,0.60161,0.52787
0.41066,0.064083,0.9584,0.042414,0.1086,1.7559,0.02847,0.3331,0.56125
0.89276,0.060339,1.2579,0.026904,0.05166,1.9656,0.031584,0.74142,0.45109
0.6724,0.058893,1.463,0.019834,0.11323,2.276,0.029777,0.59277,0.39707
0.61838,0.11992,1.8218,0.025059,0.07193,1.5813,0.032293,0.4298,0.52916
0.74553,0.08319,1.5427,0.018746,0.047199,1.3117,0.028613,0.57685,0.72847
0.86144,0.08621,1.2292,0.037917,0.11334,2.0595,0.043529,0.30296,0.59078
0.57796,0.064095,0.99354,0.039707,0.060751,1.1015,0.04081,0.69719,0.50828
0.72162,0.058823,2.4127,0.031227,0.10618,0.89069,0.045822,0.62431,0.31009
