0.56288,0.096485,1.8175,0.025209,0.099982,1.4468,0.032988,0.42822,0.6164
0.71266,0.10737,1.6045,0.033578,0.075014,1.7208,0.040295,0.53458,0.39096
0.51625,0.084214,1.4875,0.028308,0.088273,1.8544,0.03337,0.33193,0.38899
0.70248,0.082387,1.2753,0.031828,0.092669,1.2319,0.036525,0.6177,0.41415
0.73237,0.055666,1.2687,0.026617,0.064969,1.3789,0.035562,0.37418,0.51338
0.61003,0.070096,2.1233,0.035866,0.074267,1.3842,0.026322,0.42148,0.49546
0.40542,0.096007,1.7777,0.031797,0.10437,1.9899,0.043294,0.59077,0.52685
0.37997,0.098765,2.0254,0.038706,0.060154,1.9646,0.040411,0.47941,0.59824
0.65368,0.093322,1.8729,0.033148,0.08846,1.5431,0.039815,0.39434,0.46027
0.54271,0.1027,1.0305,0.034763,0.071944,2.2857,0.0338,0.43024,0.52257
0.61627,0.077707,1.6538,0.026899,0.056816,1.5858,0.037834,0.52626,0.36423
0.52268,0.11626,1.7447,0.033961,0.080718,1.2252,0.035328,0.31054,0.54246
0.58823,0.09163,1.9692,0.027733,0.055996,1.0724,0.032379,0.64871,0.59183
0.44146,0.067084,1.7723,0.019936,0.085579,1.5685,0.038779,0.3873,0.48461
0.58486,0.095722,1.1377,0.026314,0.077513,1.6407,0.03124,0.48565,0.50471
0.54211,0.1043,2.0369,0.028808,0.083607,1.8364,0.031793,0.54044,0.53518
0.71023,0.074241,1.2019,0.027749,0.06172,1.5102,0.041931,0.52777,0.49873
0.55469,0.073704,1.7211,0.023294,0.11392,1.6409,0.028051,0.49758,0.4003
0.74312,0.12108,2.1886,0.030358,0.08736,1.8203,0.038191,0.65562,0.60288
0.75075,0.093777,2.2298,0.023721,0.079093,1.4764,0.032612,0.35363,0.46248
0.77269,0.067933,1.3347,0.03485,0.094104,1.4246,0.030473,0.54864,0.34454
0.37882,0.088905,1.5789,0.032136,0.063937,1.1897,0.038119,0.53094,0.5268
0.3654,0.07472,1.9091,0.025853,0.093141,1.3155,0.041278,0.35048,0.64266
0.62482,0.055462,1.5481,0.02751,0.11838,1.392,0.040225,0.49049,0.43763
0.65252,0.061832,1.95,0.029116,0.08976,1.5071,0.043207,0.43606,0.53585
0.52831,0.10666,1.9076,0.035122,0.074361,1.9446,0.040378,0.56247,0.44253
0.67936,0.068929,1.7007,0.027019,0.086816,1.8472,0.033434,0.32128,0.59455
0.47894,0.10493,1.3885,0.024397,0.074312,1.9934,0.034566,0.67127,0.4402
0.67678,0.1074,1.407,0.024765,0.063224,1.7475,0.037375,0.4981,0.39803
0.65613,0.09937,1.9223,0.035678,0.1011,1.6012,0.038201,0.63055,0.58879
0.5753,0.10297,1.739,0.033117,0.09028,1.5384,0.045299,0.49028,0.45073
0.61737,0.098381,2.0454,0.040321,0.10842,1.4902,0.04058,0.45529,0.43334
0.66244,0.089081,2.1728,0.030267,0.080613,1.9328,0.031726,0.41917,0.31913
0.61139,0.078364,1.7321,0.021364,0.085727,1.6534,0.040406,0.39404,0.57609
0.53845,0.083266,2.2358,0.019928,0.077083,1.8253,0.039651,0.52154,0.3367
0.49586,0.073955,1.5449,0.031445,0.09898,1.8198,0.033671,0.41482,0.45287
0.50328,0.078213,1.3523,0.028123,0.10719,1.8947,0.034095,0.63838,0.49438
